1792.7288871, [-7010.173828125, -4675.77001953125, -6624.27001953125, -7095.71923828125, -8526.1826171875, -14237.9296875, -7642.88916015625, -15352.6796875]
1792.7308871, [-6995.630859375, -4660.98779296875, -6609.5361328125, -7080.93701171875, -8511.0673828125, -14223.0048828125, -7628.39404296875, -15336.7529296875]
1792.7328871, [-7026.86279296875, -4691.98193359375, -6639.81494140625, -7112.97998046875, -8542.5380859375, -14254.953125, -7658.291015625, -15368.796875]
1792.7348871000002, [-7047.509765625, -4713.01123046875, -6660.5087890625, -7133.48388671875, -8563.5673828125, -14276.3154296875, -7678.5087890625, -15390.015625]
1792.7368871, [-7099.67578125, -4764.5087890625, -6711.14990234375, -7185.02978515625, -8615.11328125, -14328.337890625, -7730.43701171875, -15442.181640625]
1792.7388871, [-7096.9111328125, -4762.1728515625, -6709.05078125, -7182.1689453125, -8612.443359375, -14324.7138671875, -7728.48193359375, -15438.939453125]
1792.7408871000002, [-7091.0927734375, -4756.59423828125, -6704.6171875, -7176.4951171875, -8606.767578125, -14319.849609375, -7722.9501953125, -15433.6943359375]
1792.7428871000002, [-7047.84423828125, -4714.48876953125, -6662.89404296875, -7135.43896484375, -8565.1396484375, -14277.7451171875, -7680.98876953125, -15392.0185546875]
1792.7448871000001, [-7020.283203125, -4685.68798828125, -6633.9970703125, -7106.78076171875, -8536.1962890625, -14248.228515625, -7653.80908203125, -15362.501953125]
1792.7468871, [-6993.67578125, -4658.55615234375, -6606.1982421875, -7080.22216796875, -8509.9228515625, -14220.859375, -7626.3427734375, -15335.7998046875]
1792.7488871, [-7018.99609375, -4683.828125, -6632.423828125, -7105.39892578125, -8535.529296875, -14247.0849609375, -7651.18603515625, -15361.2626953125]
1792.7508871, [-7034.39697265625, -4699.0869140625, -6647.44384765625, -7120.51416015625, -8549.8818359375, -14261.7236328125, -7666.8271484375, -15376.044921875]
1792.7528871, [-7090.23486328125, -4755.1162109375, -6703.94921875, -7176.208984375, -8605.1953125, -14319.326171875, -7722.56884765625, -15432.310546875]
1792.7548871000001, [-7103.2529296875, -4768.32421875, -6716.77587890625, -7189.130859375, -8618.689453125, -14332.962890625, -7735.5390625, -15445.51953125]
1792.7568871, [-7102.34716796875, -4768.22900390625, -6717.44384765625, -7189.130859375, -8619.642578125, -14333.1064453125, -7735.39599609375, -15446.1865234375]
1792.7588871, [-7066.583984375, -4732.18017578125, -6681.2998046875, -7152.748046875, -8583.83203125, -14296.103515625, -7698.6318359375, -15410.0908203125]
1792.7608871000002, [-7036.73388671875, -4702.6162109375, -6649.923828125, -7122.46923828125, -8553.3154296875, -14264.9189453125, -7668.8291015625, -15379.3828125]
1792.7628871000002, [-6996.34619140625, -4662.41796875, -6608.3427734375, -7081.8427734375, -8512.9267578125, -14224.197265625, -7629.01318359375, -15338.755859375]
1792.7648871000001, [-7013.4169921875, -4678.82177734375, -6626.89208984375, -7099.10400390625, -8530.5224609375, -14241.6494140625, -7645.84619140625, -15356.3505859375]
1792.7668871, [-7021.14111328125, -4686.30810546875, -6635.23681640625, -7107.115234375, -8537.3408203125, -14249.3740234375, -7653.14111328125, -15363.837890625]
1792.7688871, [-7070.5888671875, -4735.27880859375, -6682.5390625, -7155.27587890625, -8585.5009765625, -14297.5341796875, -7702.5419921875, -15412.8564453125]
1792.7708871, [-7095.43310546875, -4760.408203125, -6708.09814453125, -7179.30810546875, -8610.9169921875, -14323.1396484375, -7727.09912109375, -15437.556640625]
1792.7728871, [-7106.30517578125, -4771.56591796875, -6720.7822265625, -7191.61083984375, -8623.45703125, -14336.396484375, -7739.02001953125, -15450.193359375]
1792.7748871000001, [-7073.73681640625, -4739.76123046875, -6688.4521484375, -7159.90087890625, -8591.033203125, -14303.9716796875, -7707.453125, -15417.625]
1792.7768871, [-7052.94580078125, -4718.39892578125, -6666.89892578125, -7138.72900390625, -8569.52734375, -14282.037109375, -7685.708984375, -15395.2138671875]
1792.7788871000002, [-7002.44921875, -4668.044921875, -6616.4970703125, -7088.375, -8518.982421875, -14231.111328125, -7635.259765625, -15344.4296875]
1792.7808871000002, [-7007.884765625, -4672.19384765625, -6620.26416015625, -7092.71484375, -8523.703125, -14234.97265625, -7640.41015625, -15349.0556640625]
1792.7828871000002, [-7014.94287109375, -4679.10791015625, -6626.60595703125, -7099.48583984375, -8530.6650390625, -14241.171875, -7646.65576171875, -15356.63671875]
1792.7848871, [-7058.66796875, -4722.40478515625, -6670.90380859375, -7143.30712890625, -8574.10546875, -14287.138671875, -7690.23876953125, -15400.6494140625]
1792.7868871, [-7084.84716796875, -4749.34619140625, -6697.7978515625, -7169.19921875, -8600.6650390625, -14313.7939453125, -7716.94189453125, -15426.2080078125]
1792.7888871, [-7102.87109375, -4767.94189453125, -6716.39501953125, -7189.130859375, -8618.5458984375, -14331.771484375, -7735.9677734375, -15444.8515625]
1792.7908871, [-7074.4521484375, -4740.23779296875, -6687.35498046875, -7160.9501953125, -8589.6015625, -14303.6845703125, -7706.97607421875, -15416.814453125]
1792.7928871000001, [-7053.51904296875, -4718.828125, -6665.0869140625, -7138.5859375, -8568.3349609375, -14282.037109375, -7685.80517578125, -15395.546875]
1792.7948871, [-7002.8310546875, -4666.99609375, -6614.39892578125, -7087.0400390625, -8517.837890625, -14230.5390625, -7634.97412109375, -15344.240234375]
1792.7968871, [-6997.82421875, -4663.18115234375, -6610.39404296875, -7083.60693359375, -8514.26171875, -14225.6748046875, -7631.20703125, -15339.900390625]
1792.7988871000002, [-7000.2080078125, -4665.23193359375, -6611.6337890625, -7085.56201171875, -8516.12109375, -14228.392578125, -7633.01904296875, -15342.5234375]
1792.8008871000002, [-7039.4521484375, -4704.90478515625, -6651.8310546875, -7125.80712890625, -8555.5078125, -14267.302734375, -7672.73876953125, -15382.0048828125]
1792.8028871000001, [-7066.203125, -4731.130859375, -6678.962890625, -7152.033203125, -8582.783203125, -14295.3876953125, -7699.2041015625, -15408.2314453125]
1792.8048871, [-7104.587890625, -4770.13623046875, -6717.06201171875, -7190.1318359375, -8620.6435546875, -14334.6796875, -7735.77685546875, -15446.998046875]
1792.8068871, [-7087.087890625, -4751.72998046875, -6699.0380859375, -7172.68017578125, -8603.1435546875, -14315.9404296875, -7718.61083984375, -15429.4501953125]
1792.8088871, [-7074.59521484375, -4738.52197265625, -6687.73681640625, -7160.13916015625, -8590.4599609375, -14302.875, -7706.40380859375, -15416.814453125]
1792.8108871, [-7028.24609375, -4692.64990234375, -6641.48388671875, -7113.4091796875, -8544.015625, -14255.9541015625, -7659.05419921875, -15370.560546875]
1792.8128871000001, [-7004.546875, -4668.759765625, -6617.40283203125, -7089.6630859375, -8519.8408203125, -14231.0634765625, -7635.73681640625, -15346.2421875]
1792.8148871, [-6998.06201171875, -4663.27685546875, -6610.6318359375, -7083.84521484375, -8514.4521484375, -14226.103515625, -7629.77587890625, -15340.04296875]
1792.8168871000003, [-7034.587890625, -4700.6611328125, -6647.873046875, -7121.27685546875, -8550.5966796875, -14264.298828125, -7666.3017578125, -15376.998046875]
1792.8188871000002, [-7062.76904296875, -4728.841796875, -6677.341796875, -7150.4599609375, -8580.017578125, -14292.95703125, -7695.9609375, -15405.7041015625]
1792.8208871000002, [-7111.4541015625, -4776.6689453125, -6725.35888671875, -7198.2861328125, -8628.2255859375, -14341.59375, -7743.0732421875, -15455.15234375]
1792.8228871000001, [-7104.3017578125, -4768.658203125, -6715.72705078125, -7189.51318359375, -8620.595703125, -14333.296875, -7735.10986328125, -15446.998046875]
1792.8248871, [-7093.66796875, -4758.548828125, -6705.23681640625, -7178.40185546875, -8609.58203125, -14322.9501953125, -7724.619140625, -15436.984375]
1792.8268871, [-7044.7451171875, -4709.6728515625, -6658.02978515625, -7130.623046875, -8561.4208984375, -14273.501953125, -7676.505859375, -15388.15625]
1792.8288871, [-7014.56103515625, -4679.5849609375, -6628.083984375, -7099.3427734375, -8531.5712890625, -14243.841796875, -7646.1318359375, -15358.783203125]
1792.8308871, [-6996.68017578125, -4662.51416015625, -6609.630859375, -7082.27197265625, -8513.3076171875, -14226.0087890625, -7628.72705078125, -15340.234375]
1792.8328871, [-7027.81689453125, -4692.60205078125, -6639.52880859375, -7113.5048828125, -8543.3486328125, -14256.0966796875, -7658.52978515625, -15369.4638671875]
1792.8348871, [-7046.55712890625, -4711.67578125, -6659.27001953125, -7131.76806640625, -8562.6611328125, -14275.4091796875, -7677.60302734375, -15389.2529296875]
1792.8368871000002, [-7096.958984375, -4761.744140625, -6710.291015625, -7182.69384765625, -8611.6796875, -14325.7626953125, -7726.9560546875, -15440.083984375]
1792.8388871000002, [-7097.6259765625, -4762.5068359375, -6710.52978515625, -7183.64794921875, -8612.15625, -14326.3828125, -7728.14794921875, -15440.41796875]
1792.8408871000001, [-7092.046875, -4756.8798828125, -6705.4267578125, -7178.02099609375, -8607.5791015625, -14322.0439453125, -7723.0458984375, -15435.458984375]
1792.8428871, [-7049.0361328125, -4714.34619140625, -6663.27490234375, -7135.009765625, -8565.236328125, -14277.8408203125, -7681.751953125, -15392.49609375]
1792.8448871, [-7016.3251953125, -4680.34814453125, -6629.419921875, -7102.15576171875, -8532.0947265625, -14242.4599609375, -7647.94384765625, -15359.1650390625]
1792.8468871, [-6982.61279296875, -4647.5888671875, -6596.9951171875, -7068.39599609375, -8497.810546875, -14209.4150390625, -7614.85107421875, -15324.2119140625]
1792.8488871, [-7005.5009765625, -4670.71484375, -6619.548828125, -7091.3798828125, -8520.5556640625, -14233.8291015625, -7638.8837890625, -15347.6728515625]
1792.8508871000001, [-7020.47412109375, -4685.73583984375, -6633.47314453125, -7105.828125, -8535.0517578125, -14248.3720703125, -7652.23486328125, -15361.5009765625]
1792.8528871, [-7071.8291015625, -4736.3759765625, -6684.44677734375, -7156.4677734375, -8586.2158203125, -14300.919921875, -7703.11376953125, -15413.0]
1792.8548871, [-7084.46484375, -4748.630859375, -6696.462890625, -7169.39013671875, -8600.42578125, -14314.1279296875, -7716.0361328125, -15427.208984375]
1792.8568871000002, [-7084.990234375, -4749.39404296875, -6697.4638671875, -7170.248046875, -8601.7138671875, -14313.7470703125, -7716.990234375, -15427.876953125]
1792.8588871000002, [-7046.55712890625, -4712.05712890625, -6658.88818359375, -7132.2919921875, -8562.18359375, -14273.9306640625, -7678.22314453125, -15388.82421875]
1792.8608871000001, [-7016.373046875, -4682.11181640625, -6629.84912109375, -7101.82177734375, -8532.810546875, -14244.939453125, -7648.0869140625, -15359.1171875]
1792.8628871, [-6974.22119140625, -4639.48291015625, -6587.64892578125, -7059.86083984375, -8489.5615234375, -14201.880859375, -7605.5048828125, -15317.1552734375]
1792.8648871, [-6997.06103515625, -4662.84814453125, -6608.916015625, -7081.3662109375, -8510.923828125, -14223.9111328125, -7627.82080078125, -15338.6611328125]
1792.8668871, [-7007.837890625, -4673.576171875, -6619.31103515625, -7092.76220703125, -8523.2255859375, -14235.40234375, -7639.02685546875, -15349.4365234375]
1792.8688871, [-7058.23876953125, -4723.59716796875, -6670.42822265625, -7143.498046875, -8573.3896484375, -14286.7099609375, -7689.6669921875, -15401.0791015625]
1792.8708871000001, [-7087.18310546875, -4752.35009765625, -6699.3720703125, -7172.15576171875, -8600.8076171875, -14315.7021484375, -7717.94384765625, -15429.259765625]
1792.8728871, [-7094.908203125, -4760.31298828125, -6707.287109375, -7180.5, -8609.8681640625, -14324.33203125, -7726.14501953125, -15437.318359375]
1792.8748871000003, [-7060.86181640625, -4726.36181640625, -6673.14599609375, -7145.8818359375, -8576.6796875, -14289.666015625, -7691.908203125, -15404.2734375]
1792.8768871000002, [-7037.02001953125, -4701.90087890625, -6648.875, -7121.0390625, -8552.3134765625, -14265.77734375, -7667.494140625, -15379.9072265625]
1792.8788871000002, [-6990.337890625, -4653.64501953125, -6601.23876953125, -7073.73681640625, -8504.34375, -14216.1376953125, -7619.81103515625, -15330.458984375]
1792.8808871, [-6999.8271484375, -4664.46923828125, -6613.35009765625, -7085.1328125, -8515.2626953125, -14225.5322265625, -7630.39599609375, -15340.853515625]
1792.8828871, [-7010.74609375, -4676.05615234375, -6624.03076171875, -7095.9091796875, -8526.2783203125, -14237.26171875, -7641.93603515625, -15352.91796875]
1792.8848871, [-7055.7119140625, -4719.830078125, -6667.99609375, -7139.96923828125, -8570.71875, -14283.5146484375, -7686.47216796875, -15398.3134765625]
1792.8868871, [-7084.51318359375, -4750.77587890625, -6696.84423828125, -7169.81884765625, -8601.427734375, -14313.1748046875, -7716.990234375, -15427.876953125]
1792.8888871000001, [-7106.5908203125, -4772.9970703125, -6720.01904296875, -7192.4208984375, -8623.88671875, -14336.5400390625, -7738.68603515625, -15450.4306640625]
1792.8908871, [-7076.8837890625, -4742.2412109375, -6690.69287109375, -7163.09619140625, -8593.369140625, -14306.0224609375, -7709.1220703125, -15420.486328125]
1792.8928871, [-7053.61376953125, -4717.875, -6666.94677734375, -7139.44482421875, -8569.7177734375, -14282.0849609375, -7685.85205078125, -15396.548828125]
1792.8948871000002, [-6998.4921875, -4662.3232421875, -6610.6318359375, -7083.27294921875, -8513.3076171875, -14225.1982421875, -7629.9189453125, -15340.376953125]
1792.8968871000002, [-6990.76708984375, -4654.69384765625, -6603.9091796875, -7074.7861328125, -8505.869140625, -14216.51953125, -7620.76416015625, -15332.5087890625]
1792.8988871000001, [-6994.43896484375, -4658.55615234375, -6607.533203125, -7078.88623046875, -8509.8271484375, -14220.4765625, -7625.15087890625, -15336.0859375]
1792.9008871, [-7033.5390625, -4698.1337890625, -6646.39501953125, -7118.75, -8548.689453125, -14260.865234375, -7664.72900390625, -15375.4248046875]
1792.9028871, [-7065.10595703125, -4729.3662109375, -6677.15087890625, -7148.60009765625, -8579.064453125, -14292.814453125, -7695.48486328125, -15406.37109375]
1792.9048871, [-7102.77587890625, -4767.1318359375, -6714.67822265625, -7186.65185546875, -8617.4970703125, -14331.0078125, -7734.01318359375, -15444.8046875]
1792.9068871, [-7085.84814453125, -4750.5380859375, -6697.369140625, -7169.43798828125, -8601.3798828125, -14314.509765625, -7717.0380859375, -15427.9248046875]
1792.9088871000001, [-7070.494140625, -4734.27783203125, -6682.34912109375, -7154.56005859375, -8585.787109375, -14298.869140625, -7701.44482421875, -15412.5234375]
1792.9108871, [-7020.23486328125, -4683.30419921875, -6632.0419921875, -7104.921875, -8534.623046875, -14247.3232421875, -7651.2822265625, -15360.7861328125]
1792.9128871000003, [-6997.06103515625, -4660.7021484375, -6609.43994140625, -7082.4150390625, -8512.6884765625, -14224.33984375, -7628.583984375, -15338.7080078125]
1792.9148871000002, [-6992.19677734375, -4656.41015625, -6603.9091796875, -7076.8359375, -8507.82421875, -14218.6650390625, -7624.29296875, -15332.986328125]
1792.9168871000002, [-7026.244140625, -4690.5517578125, -6638.52685546875, -7111.26416015625, -8542.2998046875, -14253.6650390625, -7657.76708984375, -15367.8427734375]
1792.9188871000001, [-7049.94189453125, -4713.869140625, -6662.22607421875, -7133.580078125, -8564.330078125, -14277.31640625, -7681.22705078125, -15391.8759765625]
1792.9208871, [-7099.2470703125, -4763.4130859375, -6711.5791015625, -7182.69384765625, -8614.4453125, -14326.955078125, -7731.8671875, -15441.7529296875]
1792.9228871, [-7093.7158203125, -4757.97705078125, -6707.287109375, -7178.35498046875, -8609.58203125, -14321.470703125, -7726.001953125, -15436.365234375]
1792.9248871, [-7091.0927734375, -4754.162109375, -6703.615234375, -7175.63720703125, -8606.38671875, -14319.6591796875, -7722.90283203125, -15433.9326171875]
1792.9268871, [-7046.0322265625, -4709.05322265625, -6658.4111328125, -7130.384765625, -8560.5146484375, -14273.310546875, -7677.88916015625, -15387.8701171875]
1792.9288871, [-7015.7529296875, -4680.919921875, -6627.7978515625, -7100.15283203125, -8530.4267578125, -14242.0302734375, -7647.22900390625, -15358.2109375]
1792.9308871, [-6996.15478515625, -4660.51123046875, -6608.72509765625, -7080.60302734375, -8511.97265625, -14222.05078125, -7626.8681640625, -15338.375]
1792.9328871000002, [-7025.19482421875, -4687.97705078125, -6637.19189453125, -7108.64111328125, -8539.6767578125, -14252.0439453125, -7655.955078125, -15366.2216796875]
1792.9348871000002, [-7049.083984375, -4713.01123046875, -6660.7958984375, -7132.86376953125, -8563.1376953125, -14276.2197265625, -7680.703125, -15390.349609375]
1792.9368871000001, [-7099.62890625, -4763.55615234375, -6711.38818359375, -7184.7919921875, -8614.8271484375, -14327.8134765625, -7730.9609375, -15442.7060546875]
1792.9388871, [-7099.8671875, -4764.22314453125, -6711.673828125, -7185.26904296875, -8615.2080078125, -14329.1005859375, -7731.533203125, -15442.8974609375]
1792.9408871, [-7096.14794921875, -4759.69287109375, -6707.43017578125, -7179.8798828125, -8611.0595703125, -14324.76171875, -7727.81396484375, -15439.607421875]
1792.9428871, [-7057.23779296875, -4721.06884765625, -6668.85400390625, -7141.78076171875, -8571.578125, -14285.041015625, -7689.71484375, -15399.2666015625]
1792.9448871, [-7024.14501953125, -4688.1201171875, -6636.09521484375, -7108.83203125, -8538.8671875, -14251.185546875, -7655.287109375, -15365.2197265625]
1792.9468871000001, [-6991.3388671875, -4655.31396484375, -6602.19189453125, -7076.35888671875, -8505.822265625, -14217.806640625, -7622.43310546875, -15330.8876953125]
1792.9488871, [-7015.51513671875, -4679.44189453125, -6626.796875, -7101.2021484375, -8530.4736328125, -14242.6982421875, -7647.56201171875, -15356.7333984375]
1792.9508871, [-7032.490234375, -4696.17822265625, -6643.962890625, -7118.17822265625, -8547.40234375, -14260.1025390625, -7664.15576171875, -15374.7099609375]
1792.9528871000002, [-7084.0361328125, -4748.43994140625, -6694.93701171875, -7168.72314453125, -8598.99609375, -14312.412109375, -7716.1318359375, -15426.494140625]
1792.9548871000002, [-7097.2919921875, -4761.88720703125, -6707.62109375, -7181.4541015625, -8611.4892578125, -14325.0478515625, -7729.33984375, -15439.2255859375]
1792.9568871000001, [-7100.6298828125, -4764.5087890625, -6711.53076171875, -7186.1748046875, -8614.7314453125, -14327.669921875, -7732.5830078125, -15441.84765625]
1792.9588871, [-7064.43798828125, -4728.98486328125, -6675.38720703125, -7149.744140625, -8578.158203125, -14290.90625, -7696.48583984375, -15405.4658203125]
1792.9608871, [-7034.63623046875, -4699.56396484375, -6645.9658203125, -7118.32080078125, -8548.83203125, -14260.388671875, -7665.873046875, -15376.044921875]
1792.9628871, [-6991.14794921875, -4656.36279296875, -6604.6240234375, -7076.7412109375, -8506.7275390625, -14218.189453125, -7623.625, -15333.4150390625]
1792.9648871, [-7008.55322265625, -4674.625, -6622.64892578125, -7094.09716796875, -8525.0859375, -14236.78515625, -7642.1259765625, -15351.154296875]
1792.9668871000001, [-7021.7138671875, -4687.97705078125, -6635.33203125, -7107.68701171875, -8538.3896484375, -14250.0888671875, -7654.380859375, -15363.02734375]
1792.9688871, [-7069.11083984375, -4733.89599609375, -6681.72900390625, -7153.55908203125, -8584.0712890625, -14296.4384765625, -7701.25390625, -15409.9951171875]
1792.9708871000003, [-7092.6669921875, -4757.40380859375, -6704.951171875, -7178.40185546875, -8607.435546875, -14320.708984375, -7725.23876953125, -15433.9326171875]
1792.9728871000002, [-7102.10791015625, -4765.3681640625, -6715.01220703125, -7187.22412109375, -8617.6884765625, -14330.2451171875, -7734.10791015625, -15444.9482421875]
1792.9748871000002, [-7069.5400390625, -4732.22705078125, -6682.44384765625, -7155.27587890625, -8584.4052734375, -14297.056640625, -7700.68212890625, -15412.2841796875]
1792.9768871, [-7045.1259765625, -4707.9091796875, -6657.076171875, -7128.9072265625, -8558.7978515625, -14270.9736328125, -7675.60009765625, -15386.8212890625]
1792.9788871, [-6994.72509765625, -4658.55615234375, -6606.81787109375, -7079.171875, -8508.9208984375, -14220.5732421875, -7625.67578125, -15335.6572265625]
1792.9808871, [-6998.06201171875, -4663.1337890625, -6610.87109375, -7083.03515625, -8513.6416015625, -14224.8642578125, -7629.251953125, -15339.13671875]
1792.9828871, [-7006.1689453125, -4671.76416015625, -6619.31103515625, -7091.47509765625, -8522.55859375, -14233.06640625, -7638.31201171875, -15348.4833984375]
1792.9848871000002, [-7056.23681640625, -4720.1630859375, -6667.89990234375, -7141.63818359375, -8571.482421875, -14283.228515625, -7688.56982421875, -15398.361328125]
1792.9868871, [-7088.328125, -4752.73095703125, -6700.85009765625, -7174.11083984375, -8604.3837890625, -14316.2744140625, -7720.9951171875, -15431.21484375]
1792.9888871, [-7111.35888671875, -4777.2890625, -6725.69287109375, -7197.81005859375, -8628.177734375, -14341.259765625, -7744.55078125, -15454.818359375]
1792.9908871000002, [-7081.60400390625, -4747.10498046875, -6695.22314453125, -7167.86376953125, -8598.662109375, -14310.4091796875, -7714.462890625, -15423.966796875]
1792.9928871000002, [-7061.52978515625, -4726.21923828125, -6674.0517578125, -7146.31103515625, -8577.82421875, -14289.3330078125, -7693.76806640625, -15402.890625]
1792.9948871000001, [-7012.89208984375, -4676.67578125, -6625.27099609375, -7096.0048828125, -8527.947265625, -14237.7392578125, -7644.7490234375, -15353.966796875]
1792.9968871, [-7006.12109375, -4669.76220703125, -6618.7861328125, -7090.3779296875, -8521.3671875, -14231.3974609375, -7637.40576171875, -15347.1962890625]
1792.9988871, [-7007.98095703125, -4672.09814453125, -6621.837890625, -7093.76416015625, -8523.7509765625, -14234.01953125, -7639.837890625, -15350.0087890625]
1793.0008871, [-7042.7900390625, -4707.669921875, -6656.02685546875, -7128.9072265625, -8558.94140625, -14270.021484375, -7674.7421875, -15385.5810546875]
1793.0028871, [-7072.4970703125, -4737.18603515625, -6685.30517578125, -7158.9951171875, -8588.3623046875, -14300.060546875, -7704.5439453125, -15416.0986328125]
1793.0048871000001, [-7107.40087890625, -4771.08984375, -6719.8759765625, -7192.70703125, -8622.4560546875, -14336.5400390625, -7739.591796875, -15451.576171875]
1793.0068871, [-7088.662109375, -4753.35107421875, -6701.18408203125, -7174.158203125, -8603.4296875, -14317.3232421875, -7720.18505859375, -15431.453125]
1793.0088871, [-7075.07177734375, -4740.09521484375, -6688.02294921875, -7160.6162109375, -8590.4599609375, -14302.3984375, -7706.97607421875, -15417.529296875]
1793.0108871000002, [-7020.80810546875, -4685.40185546875, -6634.18798828125, -7105.9228515625, -8536.625, -14247.84765625, -7652.85498046875, -15363.1220703125]
