EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-91.820969,-115.960854,-112.831612,-116.229080,-112.921021,-111.937538,-108.540077,-111.937538,0.534912,0.742676,0.440918,0.762939,0.488281,1.190185,66.666672,71.000000,1.000000
-91.731567,-115.782043,-112.831612,-116.139671,-112.921021,-111.848137,-108.361259,-111.490509,0.532227,0.739990,0.438477,0.671387,0.427246,1.129150,66.666672,72.000000,1.000000
-91.731567,-115.692635,-112.742203,-115.871452,-112.652794,-111.401100,-108.003632,-111.401100,0.533936,0.740723,0.441650,0.732422,0.396728,1.190185,66.666672,73.000000,1.000000
-91.552750,-115.513824,-112.742203,-115.782043,-112.384575,-111.222282,-107.824821,-111.401100,0.533203,0.738281,0.442871,0.640869,0.518799,1.098633,66.666672,74.000000,1.000000
-91.284531,-115.513824,-112.384575,-115.871452,-112.384575,-111.043472,-107.824821,-110.954063,0.535645,0.737793,0.446533,0.610352,0.488281,1.068115,66.666672,75.000000,1.000000
-91.552750,-115.335007,-112.116356,-115.513824,-112.116356,-111.043472,-107.646004,-110.954063,0.535156,0.737061,0.445312,0.793457,0.518799,1.251221,66.666672,76.000000,1.000000
-91.552750,-115.245598,-112.026947,-115.603226,-112.026947,-110.775253,-107.556602,-110.775253,0.534424,0.735840,0.443115,0.701904,0.518799,1.190185,66.666672,77.000000,1.000000
-91.373932,-114.977379,-111.848137,-114.977379,-112.026947,-110.328217,-107.467194,-110.685844,0.533447,0.734619,0.446045,0.640869,0.488281,1.159668,66.666672,78.000000,1.000000
-91.284531,-114.798569,-111.669319,-114.977379,-112.026947,-110.507027,-107.377785,-110.596436,0.535400,0.734375,0.444336,0.671387,0.488281,1.251221,66.666672,79.000000,1.000000
-91.105713,-114.619751,-111.579910,-114.977379,-111.669319,-110.507027,-107.198975,-110.596436,0.537354,0.733887,0.448975,0.671387,0.518799,1.190185,66.666672,80.000000,1.000000
-91.284531,-114.440933,-111.401100,-114.619751,-111.490509,-110.507027,-107.198975,-110.328217,0.536621,0.733154,0.449219,0.732422,0.457764,1.129150,66.666672,81.000000,1.000000
-91.284531,-114.530342,-111.401100,-114.619751,-111.490509,-110.328217,-107.020157,-110.238808,0.536621,0.734619,0.448975,0.701904,0.457764,1.251221,66.666672,82.000000,1.000000
-91.284531,-114.262123,-111.490509,-114.530342,-111.311691,-110.149399,-107.198975,-110.238808,0.534912,0.734131,0.454102,0.640869,0.549316,1.129150,66.666672,83.000000,1.000000
-91.195122,-114.262123,-111.401100,-114.530342,-111.401100,-110.149399,-107.198975,-110.059998,0.535645,0.734375,0.446533,0.671387,0.549316,1.190185,66.666672,84.000000,1.000000
-91.105713,-114.172714,-111.043472,-114.172714,-111.401100,-109.881180,-107.020157,-109.881180,0.534424,0.734619,0.445557,0.823975,0.488281,1.098633,66.666672,85.000000,1.000000
-90.926903,-113.993904,-110.954063,-114.351532,-111.132881,-109.702370,-107.020157,-109.881180,0.536133,0.734619,0.446777,0.762939,0.549316,1.190185,66.666672,86.000000,1.000000
-90.837494,-113.904495,-111.222282,-114.440933,-110.864655,-109.612961,-107.020157,-109.702370,0.534912,0.734375,0.447754,0.701904,0.488281,1.159668,66.666672,87.000000,1.000000
-90.926903,-113.904495,-111.311691,-114.083305,-110.954063,-109.612961,-106.751938,-109.702370,0.535645,0.735107,0.444336,0.671387,0.640869,1.129150,66.666672,88.000000,1.000000
-91.016304,-113.904495,-110.775253,-114.083305,-110.864655,-109.434143,-106.751938,-109.702370,0.538574,0.737061,0.442139,0.671387,0.518799,1.037598,66.666672,89.000000,1.000000
-91.016304,-113.904495,-110.775253,-113.815086,-110.775253,-109.702370,-106.930748,-109.702370,0.535889,0.738037,0.441162,0.640869,0.549316,0.976562,66.666672,90.000000,1.000000
-90.926903,-113.636276,-110.685844,-113.725677,-110.775253,-109.612961,-106.930748,-109.612961,0.534424,0.739990,0.440186,0.762939,0.610352,0.946045,66.666672,91.000000,1.000000
-91.016304,-113.457458,-110.507027,-113.725677,-110.775253,-109.523552,-106.751938,-109.434143,0.533203,0.739014,0.441895,0.701904,0.579834,1.037598,66.666672,92.000000,1.000000
-90.658676,-113.636276,-110.507027,-113.636276,-110.596436,-109.434143,-106.573120,-109.344742,0.535156,0.740479,0.439209,0.701904,0.518799,1.037598,66.666672,93.000000,1.000000
-90.926903,-113.457458,-110.507027,-113.636276,-110.507027,-109.165924,-106.483719,-109.344742,0.533203,0.740967,0.440430,0.793457,0.488281,1.037598,66.666672,94.000000,1.000000
-90.926903,-113.457458,-110.507027,-113.636276,-110.328217,-108.987114,-106.483719,-109.344742,0.535400,0.741699,0.440186,0.701904,0.457764,1.129150,66.666672,95.000000,1.000000
-90.837494,-113.278648,-110.417625,-113.457458,-110.328217,-109.165924,-106.394310,-109.255333,0.536621,0.741211,0.436279,0.701904,0.457764,1.129150,66.666672,96.000000,1.000000
-90.926903,-113.278648,-110.507027,-113.457458,-110.328217,-109.076515,-106.394310,-109.434143,0.536377,0.739990,0.439209,0.671387,0.427246,1.159668,66.666672,97.000000,1.000000
-90.748085,-113.278648,-110.328217,-113.278648,-110.149399,-108.987114,-106.751938,-109.434143,0.536133,0.740234,0.439941,0.762939,0.549316,1.159668,66.666672,98.000000,1.000000
-90.658676,-113.189240,-110.149399,-113.457458,-110.059998,-108.897705,-106.483719,-109.165924,0.536621,0.739502,0.437256,0.671387,0.366211,1.129150,66.666672,99.000000,1.000000
-90.479866,-113.010422,-110.149399,-113.189240,-110.328217,-109.076515,-106.304901,-108.987114,0.535645,0.738525,0.437988,0.762939,0.427246,1.159668,66.666672,100.000000,1.000000
