EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3836.989990,-3837.794678,-3833.771484,-3834.844238,-3846.109619,-3840.208740,-3839.672363,-3834.754883,0.053223,0.982910,0.201172,0.610352,0.610352,1.159668,33.333336,98.000000,1.000000
-3837.079346,-3837.973633,-3833.771484,-3834.576172,-3845.930664,-3839.851074,-3839.761719,-3835.023193,0.053711,0.984375,0.200439,0.762939,0.488281,1.098633,33.333336,99.000000,1.000000
-3837.079346,-3837.526367,-3833.234863,-3834.307861,-3846.198975,-3839.493408,-3839.761719,-3834.844238,0.053467,0.985596,0.202637,0.640869,0.396728,1.068115,33.333336,100.000000,1.000000
-3836.632324,-3837.705322,-3833.503174,-3834.576172,-3845.930664,-3839.582764,-3840.029785,-3834.576172,0.053955,0.985596,0.201904,0.610352,0.457764,1.129150,33.333336,101.000000,1.000000
-3836.811279,-3837.884033,-3833.592529,-3834.933594,-3845.841309,-3839.314697,-3839.761719,-3834.665527,0.052246,0.986328,0.202637,0.671387,0.518799,1.098633,33.333336,102.000000,1.000000
-3836.900635,-3837.437012,-3833.056152,-3834.218506,-3845.841309,-3839.493408,-3839.761719,-3834.844238,0.051514,0.986084,0.201660,0.854492,0.457764,1.159668,33.333336,103.000000,1.000000
-3836.721924,-3837.258301,-3833.234863,-3834.039551,-3845.572998,-3839.851074,-3839.940430,-3835.112549,0.051758,0.985840,0.205078,0.732422,0.488281,1.129150,33.333336,104.000000,1.000000
-3836.632324,-3836.900635,-3833.503174,-3833.860840,-3845.751953,-3839.582764,-3839.672363,-3834.397217,0.052734,0.986328,0.203369,0.671387,0.549316,1.129150,33.333336,105.000000,1.000000
-3836.989990,-3837.347656,-3833.413818,-3833.860840,-3845.483643,-3839.672363,-3839.493408,-3834.576172,0.053711,0.984619,0.202637,0.701904,0.518799,1.068115,33.333336,106.000000,1.000000
-3836.811279,-3837.526367,-3833.234863,-3834.218506,-3845.751953,-3839.493408,-3839.314697,-3834.933594,0.052490,0.984619,0.203857,0.762939,0.518799,1.129150,33.333336,107.000000,1.000000
