EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-100.135818,-139.206665,-134.915131,-140.011337,-135.540985,-133.574036,-122.934601,-133.663437,0.554199,0.717041,0.453369,0.701904,0.518799,0.976562,60.000000,34.000000,1.000000
-99.331154,-137.597351,-133.395218,-138.312607,-134.199875,-131.964706,-121.772308,-132.232925,0.554688,0.719238,0.448975,0.762939,0.396728,1.129150,60.000000,35.000000,1.000000
-98.973526,-136.256241,-132.054108,-136.524460,-132.590561,-130.623596,-120.967644,-130.623596,0.557373,0.720215,0.449219,0.732422,0.396728,1.068115,60.000000,36.000000,1.000000
-98.526497,-134.915131,-130.713013,-135.093948,-131.160049,-129.371902,-120.252388,-129.550720,0.558105,0.720459,0.451416,0.762939,0.335693,0.976562,60.000000,37.000000,1.000000
-97.990051,-133.574036,-129.282501,-133.931656,-129.818939,-128.388428,-119.537132,-128.299026,0.552979,0.720703,0.450684,0.732422,0.427246,0.976562,60.000000,38.000000,1.000000
-97.543015,-132.411743,-128.388428,-132.769363,-129.014282,-126.868507,-118.464249,-127.315544,0.552002,0.717529,0.448975,0.671387,0.427246,0.915527,60.000000,39.000000,1.000000
-96.917168,-131.338852,-127.494354,-131.785889,-127.851982,-125.974442,-117.659592,-126.153252,0.549561,0.718018,0.447021,0.579834,0.457764,0.976562,60.000000,40.000000,1.000000
-96.648949,-130.444794,-126.421471,-130.713013,-126.868507,-125.348587,-116.854927,-125.080368,0.549805,0.717041,0.447998,0.671387,0.579834,1.068115,60.000000,41.000000,1.000000
-96.291321,-129.371902,-125.706215,-130.176559,-125.795624,-124.365112,-116.318481,-124.186295,0.551514,0.719482,0.447266,0.671387,0.610352,1.007080,60.000000,42.000000,1.000000
-96.291321,-128.656647,-124.990959,-129.103683,-124.990959,-123.471039,-115.871452,-123.381638,0.552490,0.718994,0.452148,0.671387,0.549316,1.068115,60.000000,43.000000,1.000000
-96.023102,-127.762581,-124.007484,-127.673172,-124.454521,-122.576973,-115.424416,-122.845192,0.552002,0.718262,0.449951,0.671387,0.488281,1.098633,60.000000,44.000000,1.000000
-95.754875,-127.047325,-123.202820,-127.047325,-123.560448,-122.129936,-115.066788,-121.951126,0.554443,0.719482,0.452881,0.793457,0.396728,1.037598,60.000000,45.000000,1.000000
-95.397247,-126.153252,-122.487564,-126.421471,-122.666382,-121.414680,-114.619751,-121.146461,0.554443,0.721191,0.453125,0.793457,0.427246,0.976562,60.000000,46.000000,1.000000
-95.307846,-125.437996,-121.772308,-125.527405,-122.219345,-120.520615,-113.904495,-120.788834,0.552734,0.720215,0.456543,0.823975,0.427246,0.976562,60.000000,47.000000,1.000000
-94.860809,-124.722740,-121.235870,-124.901550,-121.504089,-119.894760,-113.457458,-120.073578,0.551270,0.719238,0.454834,0.885010,0.427246,0.915527,60.000000,48.000000,1.000000
-94.592590,-124.186295,-120.431206,-124.186295,-120.878242,-119.268913,-113.010422,-119.358322,0.550049,0.718506,0.452393,0.823975,0.427246,0.915527,60.000000,49.000000,1.000000
-94.503181,-123.471039,-120.162987,-123.560448,-120.252388,-118.821877,-112.831612,-119.090103,0.551025,0.720215,0.453369,0.671387,0.457764,0.976562,60.000000,50.000000,1.000000
-94.145554,-122.576973,-119.447731,-123.024010,-119.715950,-118.285439,-112.295166,-118.464249,0.552490,0.717285,0.448242,0.671387,0.488281,1.007080,60.000000,51.000000,1.000000
-93.787926,-122.308754,-118.821877,-122.487564,-119.179504,-117.748993,-112.026947,-117.838402,0.551270,0.717041,0.450928,0.671387,0.518799,1.037598,60.000000,52.000000,1.000000
-93.698517,-121.772308,-118.196030,-122.129936,-118.643066,-116.854927,-111.937538,-117.301964,0.552979,0.721680,0.448975,0.671387,0.457764,1.068115,60.000000,53.000000,1.000000
-93.609108,-121.325272,-117.748993,-121.682899,-118.374847,-116.497299,-111.401100,-116.765518,0.554443,0.720947,0.449707,0.671387,0.366211,1.190185,60.000000,54.000000,1.000000
