EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3610.611572,3611.416260,3622.860352,3621.966309,3600.776855,3608.108154,3612.131592,3618.121826,0.570557,0.702881,0.458984,0.701904,0.457764,1.037598,40.000000,29.000000,1.000000
3612.846680,3614.366699,3624.380127,3623.575684,3603.458984,3610.522217,3613.114990,3619.820557,0.571777,0.702393,0.457764,0.701904,0.427246,1.007080,40.000000,30.000000,1.000000
3615.171387,3615.439453,3625.542480,3625.274414,3605.873047,3612.757324,3614.277344,3621.161621,0.572998,0.701416,0.456299,0.732422,0.427246,1.007080,40.000000,31.000000,1.000000
3616.601807,3617.048828,3626.704834,3626.257812,3607.929443,3614.724365,3615.976074,3622.770996,0.570801,0.703125,0.453125,0.701904,0.427246,1.007080,40.000000,32.000000,1.000000
3617.674805,3619.730957,3627.867188,3626.883545,3609.270508,3616.333496,3617.764160,3624.290771,0.572754,0.701904,0.452881,0.671387,0.457764,1.098633,40.000000,33.000000,1.000000
3619.283936,3620.893311,3629.208252,3628.492920,3610.790283,3617.853516,3619.105225,3625.363770,0.572266,0.702393,0.453857,0.610352,0.427246,1.068115,40.000000,34.000000,1.000000
3620.803955,3622.681396,3630.102295,3629.565918,3611.863281,3619.730957,3620.088623,3626.615479,0.572021,0.703369,0.454834,0.640869,0.305176,1.129150,40.000000,35.000000,1.000000
3622.323975,3622.860352,3631.085693,3629.833984,3614.009033,3620.893311,3621.072266,3628.045898,0.573242,0.703857,0.454590,0.701904,0.366211,1.129150,40.000000,36.000000,1.000000
3623.486084,3624.380127,3631.801025,3630.906982,3615.976074,3622.592041,3622.145020,3630.012939,0.572754,0.703125,0.455322,0.732422,0.427246,1.129150,40.000000,37.000000,1.000000
3624.916748,3626.436523,3632.874023,3632.158691,3616.601807,3624.112061,3624.022705,3630.906982,0.572998,0.705566,0.452637,0.793457,0.488281,1.129150,40.000000,38.000000,1.000000
3625.810791,3627.330566,3633.768066,3633.142090,3618.121826,3625.095459,3624.290771,3631.085693,0.573242,0.706055,0.456299,0.762939,0.457764,1.159668,40.000000,39.000000,1.000000
3626.704834,3628.224854,3634.483154,3633.410400,3619.105225,3625.900146,3625.542480,3632.784424,0.570557,0.702393,0.458252,0.701904,0.457764,1.281738,40.000000,40.000000,1.000000
