frame,duck_id,x_world,y_world
262,3,2.2871,1.7062
262,4,1.7883,1.3813
263,0,1.6026,1.0500
263,1,2.5684,2.0688
263,2,2.2871,1.7062
263,3,1.7883,1.3750
263,4,2.1386,1.3125
264,0,1.5867,1.0500
264,1,2.5631,2.0562
264,2,2.2818,1.7062
264,3,1.7883,1.3875
265,0,1.5814,1.0437
265,1,2.5631,2.0562
265,2,2.2765,1.7188
265,3,1.7883,1.4062
266,0,2.2659,1.7438
266,1,2.5578,2.0438
266,2,1.5761,1.0625
266,3,1.7777,1.4187
267,0,2.5578,2.0312
267,1,1.5708,1.0813
267,2,2.2659,1.7625
267,3,1.7724,1.4312
268,0,2.5525,2.0250
268,1,1.5708,1.0938
268,2,2.2765,1.7688
268,3,1.7724,1.4375
269,0,2.5472,2.0187
269,1,1.5761,1.1187
269,2,2.2925,1.7750
269,3,1.7777,1.4563
270,0,1.5761,1.1500
270,1,2.2978,1.7875
270,2,1.7830,1.4750
270,3,2.5472,2.0187
271,0,1.5814,1.1687
271,1,2.3031,1.7875
271,2,2.5366,2.0125
271,3,1.7936,1.4813
272,0,1.5867,1.2000
272,1,2.3031,1.7875
272,2,1.8096,1.4875
272,3,2.5366,2.0062
273,0,1.5867,1.2125
273,1,2.2978,1.8000
273,2,1.8096,1.4937
273,3,2.5312,2.0125
274,0,1.5973,1.2312
274,1,2.2925,1.8062
274,2,1.8149,1.5000
274,3,2.5366,1.9937
275,0,1.6079,1.2562
275,1,2.5419,1.9812
275,2,2.2978,1.7937
275,3,1.8202,1.5125
276,0,1.6238,1.2688
276,1,2.5472,1.9625
276,2,2.3031,1.7812
276,3,1.8361,1.5187
277,0,1.8361,1.5250
277,1,1.6185,1.2875
277,2,2.5472,1.9438
277,3,2.3084,1.7688
278,0,1.8414,1.5313
278,1,2.5366,1.9313
278,2,2.3084,1.7563
278,3,1.6132,1.3000
279,0,1.8414,1.5375
279,1,1.6185,1.3125
279,2,2.5312,1.9188
279,3,2.2978,1.7500
280,0,1.8414,1.5313
280,1,2.2871,1.7313
280,2,1.6185,1.3250
280,3,2.5153,1.9063
281,0,1.6238,1.3375
281,1,1.8467,1.5250
281,2,2.5100,1.8937
282,0,2.4994,1.8813
282,1,1.6291,1.3438
282,2,1.8414,1.5250
283,0,2.4941,1.8625
283,1,1.6238,1.3375
283,2,1.8414,1.5125
284,0,2.4888,1.8312
284,1,1.6238,1.3250
284,2,1.8467,1.5063
285,0,1.8467,1.4937
285,1,1.6132,1.3062
285,2,2.4888,1.7937
286,0,1.8520,1.4750
286,1,1.6132,1.2938
286,2,2.4888,1.7563
287,0,1.6132,1.2812
287,1,1.8520,1.4625
287,2,2.4835,1.7250
288,0,1.6132,1.2688
288,1,1.8573,1.4437
288,2,2.4782,1.6938
289,0,1.8573,1.4312
289,1,1.6132,1.2625
289,2,2.4729,1.6750
290,0,1.8573,1.4187
290,1,2.4729,1.6500
290,2,1.6079,1.2437
291,0,1.8520,1.4125
291,1,1.5973,1.2312
291,2,2.4729,1.6312
292,0,1.8361,1.4125
292,1,1.5814,1.2250
292,2,2.4676,1.6250
293,0,1.8202,1.4062
293,1,1.5654,1.2250
293,2,2.2394,1.5125
294,0,1.8149,1.4062
294,1,1.5601,1.2312
294,2,2.2394,1.5063
295,0,1.8096,1.4125
295,1,1.5495,1.2312
295,2,2.2341,1.5125
296,0,1.8042,1.4125
296,1,1.5442,1.2375
296,2,2.2341,1.5187
296,3,2.4357,1.6875
297,0,1.8042,1.4125
297,1,1.5389,1.2437
297,2,2.2341,1.5250
298,0,1.5389,1.2688
298,1,1.7989,1.4250
298,2,2.2288,1.5375
298,3,2.4676,1.7313
299,0,1.5442,1.2812
299,1,2.2341,1.5375
299,2,2.4729,1.7750
299,3,1.7936,1.4437
300,0,2.4835,1.8062
300,1,1.5336,1.2938
300,2,2.2394,1.5375
300,3,1.7830,1.4625
301,0,1.7724,1.4750
301,1,2.4888,1.8375
301,2,1.5230,1.3062
301,3,2.2341,1.5438
302,0,1.7618,1.4937
302,1,2.4888,1.8750
302,2,1.5124,1.3062
302,3,2.2341,1.5500
303,0,1.7618,1.5063
303,1,1.5018,1.3125
303,2,2.2235,1.5500
303,3,2.4888,1.8937
304,0,1.7618,1.5125
304,1,1.5018,1.3188
304,2,2.2341,1.5563
304,3,2.5259,1.9188
305,0,1.5124,1.3188
305,1,2.2447,1.5625
305,2,2.5419,1.9250
305,3,1.7724,1.5125
306,0,2.5472,1.9313
306,1,1.5177,1.3125
306,2,1.7830,1.5063
306,3,2.2553,1.5625
306,4,1.9794,1.2562
307,0,2.5578,1.9438
307,1,2.2659,1.5563
307,2,1.5177,1.3125
307,3,1.7883,1.5000
307,4,1.9688,1.2562
308,0,2.5631,1.9438
308,1,1.5177,1.3125
308,2,2.2659,1.5625
308,3,1.7830,1.5000
308,4,1.9581,1.2500
309,0,1.7724,1.5000
309,1,2.5631,1.9375
309,2,1.9369,1.2375
309,3,1.5177,1.3062
309,4,2.2712,1.5563
310,0,1.7724,1.5000
310,1,1.5177,1.3000
310,2,2.5684,1.9250
310,3,1.9263,1.2250
310,4,2.2818,1.5563
311,0,1.7724,1.4937
311,1,1.5177,1.2875
311,2,1.9157,1.2188
311,3,2.5684,1.9063
311,4,2.2871,1.5563
312,0,1.5177,1.2812
312,1,1.9051,1.2063
312,2,2.2871,1.5500
312,3,1.7724,1.4875
312,4,2.5684,1.8875
313,0,2.2871,1.5438
313,1,1.7724,1.4750
313,2,1.5177,1.2750
313,3,2.5631,1.8750
313,4,1.8945,1.1875
314,0,1.8679,1.1687
314,1,1.7671,1.4750
314,2,2.5525,1.8563
314,3,2.2765,1.5438
314,4,1.5177,1.2688
315,0,1.7671,1.4625
315,1,2.2712,1.5500
315,2,1.8520,1.1625
315,3,2.5472,1.8437
315,4,1.5071,1.2688
316,0,1.7671,1.4500
316,1,1.8202,1.1500
316,2,1.4912,1.2625
316,3,2.5312,1.8437
316,4,2.2659,1.5625
317,0,1.7565,1.4563
317,1,1.4699,1.2625
317,2,2.4994,1.8375
317,3,1.7830,1.1562
318,0,1.4593,1.2688
318,1,1.7406,1.4625
318,2,1.7565,1.1437
318,3,2.4782,1.8312
319,0,1.7300,1.4625
319,1,1.4487,1.2688
319,2,1.7459,1.1500
319,3,2.4517,1.8187
320,0,1.4381,1.2688
320,1,1.7246,1.4688
320,2,2.4357,1.8187
320,3,1.7406,1.1562
320,4,2.2129,1.5625
321,0,1.4275,1.2688
321,1,1.7246,1.4688
321,2,2.4251,1.8000
321,3,1.7353,1.1625
322,0,1.4222,1.2562
322,1,1.7300,1.4625
322,2,2.4145,1.7937
322,3,1.7300,1.1813
323,0,1.4169,1.2562
323,1,2.4145,1.7625
323,2,1.7459,1.4625
324,0,1.4222,1.2562
324,1,2.4039,1.7438
324,2,1.7565,1.4563
325,0,1.4275,1.2500
325,1,1.7300,1.2000
325,2,2.3986,1.7000
325,3,1.7830,1.4437
325,4,1.9953,1.6562
326,0,1.4275,1.2625
326,1,1.9900,1.6500
327,0,1.4275,1.2688
328,0,1.4381,1.2688
329,0,1.4487,1.2812
330,0,1.4646,1.2938
331,0,1.4752,1.3000
332,0,1.4912,1.3062
332,1,2.2022,1.6562
333,0,1.5071,1.3188
334,0,1.5283,1.3312
335,0,1.5389,1.3438
336,0,1.5495,1.3500
337,0,1.5495,1.3562
337,1,1.8361,1.3688
338,0,1.8361,1.3750
338,1,1.5654,1.3688
339,0,1.8361,1.3750
339,1,1.5761,1.3688
340,0,1.8414,1.3750
340,1,1.5814,1.3688
341,0,1.8467,1.3750
341,1,1.5867,1.3688
342,0,1.8573,1.3688
342,1,1.5920,1.3688
343,0,1.8626,1.3625
343,1,1.5973,1.3625
344,0,1.5973,1.3500
345,0,1.5973,1.3312
346,0,1.6026,1.3000
347,0,1.6026,1.2938
348,0,1.6079,1.2875
349,0,1.6026,1.2812
350,0,1.5973,1.2750
351,0,1.6079,1.2812
352,0,1.6185,1.2812
353,0,1.6291,1.2812
354,0,1.6397,1.2812
354,1,2.3084,1.2875
355,0,1.6557,1.2812
355,1,2.3190,1.2812
356,0,1.6663,1.2750
356,1,2.3190,1.2812
357,0,1.6875,1.2750
357,1,2.3296,1.2750
358,0,1.6981,1.2812
358,1,2.3349,1.2750
358,2,2.0749,1.1938
359,0,1.7140,1.2812
359,1,2.3349,1.2812
359,2,2.0802,1.1938
360,0,1.7300,1.2938
360,1,2.0908,1.2000
360,2,2.3349,1.2750
361,0,1.7459,1.3000
361,1,2.0908,1.1875
362,0,1.7512,1.3062
362,1,2.3402,1.2750
363,0,1.7512,1.3062
364,0,1.7565,1.3125
364,1,1.9581,0.1125
365,0,1.7618,1.3062
366,0,1.7618,1.3062
367,0,1.7671,1.3125
368,0,1.7777,1.3250
369,0,1.7830,1.3375
369,1,2.0908,1.2125
369,2,2.3349,1.2750
370,0,1.7830,1.3500
370,1,2.0961,1.2063
371,0,1.7777,1.3500
371,1,2.3190,1.2750
372,0,1.7671,1.3500
372,1,2.3031,1.2688
372,2,2.0590,1.2063
373,0,1.7459,1.3562
373,1,2.0377,1.1938
373,2,2.2818,1.2688
374,0,1.7246,1.3625
374,1,2.0218,1.1875
374,2,2.2659,1.2750
375,0,1.7087,1.3562
375,1,2.0006,1.1813
375,2,2.2500,1.2750
376,0,1.7087,1.3688
376,1,1.9900,1.1687
376,2,2.2341,1.2625
377,0,1.9741,1.1625
377,1,1.6981,1.3750
377,2,2.2182,1.2625
378,0,1.9581,1.1500
378,1,1.6875,1.3688
378,2,2.2075,1.2562
379,0,1.9475,1.1375
379,1,1.6822,1.3688
379,2,2.2075,1.2562
380,0,1.9422,1.1313
380,1,1.6769,1.3688
380,2,2.2075,1.2562
381,0,1.6822,1.3688
381,1,2.2022,1.2562
381,2,1.9369,1.1250
382,0,1.9316,1.1250
382,1,2.2022,1.2562
382,2,1.6822,1.3625
383,0,1.9316,1.1187
383,1,1.6822,1.3688
383,2,2.1969,1.2625
384,0,1.9316,1.1000
384,1,1.6769,1.3750
384,2,2.1916,1.2562
385,0,1.6822,1.3813
385,1,1.9316,1.0813
385,2,2.1810,1.2500
386,0,2.1810,1.2437
386,1,1.6769,1.3813
386,2,1.9263,1.0750
387,0,2.1810,1.2437
387,1,1.6769,1.3875
387,2,1.9157,1.0813
388,0,2.1810,1.2500
388,1,1.6716,1.4000
388,2,1.9157,1.0938
389,0,2.1863,1.2562
389,1,1.9051,1.1125
389,2,1.6716,1.4125
390,0,1.9104,1.1375
390,1,2.1916,1.2625
390,2,1.6716,1.4187
391,0,1.9104,1.1562
391,1,2.1916,1.2750
391,2,1.6663,1.4312
392,0,1.9051,1.1750
392,1,1.6663,1.4500
392,2,2.1969,1.2812
393,0,1.9157,1.2000
393,1,1.6663,1.4688
393,2,2.2129,1.3000
393,3,1.9051,1.5000
394,0,1.6822,1.4875
394,1,1.9210,1.2125
394,2,2.2288,1.2938
394,3,1.9104,1.5125
395,0,1.6875,1.4937
395,1,1.9263,1.2250
395,2,2.2394,1.2938
395,3,1.9104,1.5187
396,0,1.6875,1.5000
396,1,1.9263,1.2250
396,2,1.9104,1.5187
396,3,2.2447,1.2938
397,0,1.6875,1.5000
397,1,1.9263,1.2250
397,2,1.9051,1.5125
397,3,2.2447,1.2875
398,0,1.8945,1.5000
398,1,1.6822,1.4937
398,2,1.9263,1.2125
398,3,2.2394,1.2750
399,0,1.8945,1.4875
399,1,1.9263,1.2125
399,2,1.6875,1.4813
399,3,2.2447,1.2562
400,0,1.8945,1.4750
400,1,1.9210,1.2000
400,2,1.6875,1.4688
400,3,2.2447,1.2188
401,0,1.8892,1.4625
401,1,1.9210,1.1813
401,2,1.6928,1.4500
401,3,2.2394,1.2063
402,0,1.9316,1.1750
402,1,1.8892,1.4563
402,2,1.6981,1.4375
402,3,2.2447,1.2000
403,0,1.9369,1.1750
403,1,1.7087,1.4312
403,2,1.8945,1.4500
403,3,2.2447,1.2000
404,0,1.7140,1.4312
404,1,1.8998,1.4500
404,2,2.2500,1.2000
404,3,1.9581,1.1875
405,0,1.7140,1.4375
405,1,2.2553,1.2063
405,2,1.9051,1.4563
405,3,1.9634,1.2000
406,0,1.7140,1.4688
406,1,2.2606,1.2437
406,2,1.8998,1.4937
407,0,1.7087,1.4750
407,1,2.2659,1.2688
407,2,1.8892,1.5063
408,0,1.7087,1.4500
408,1,2.2659,1.2500
408,2,1.8945,1.4813
409,0,1.7193,1.4375
409,1,2.2712,1.2562
409,2,1.8998,1.4688
410,0,1.7087,1.4250
410,1,2.2606,1.2562
411,0,1.7087,1.4187
411,1,2.2553,1.2500
412,0,1.7140,1.4312
412,1,2.2659,1.2812
412,2,2.1545,1.9313
413,0,1.7087,1.4688
413,1,2.2606,1.3188
413,2,2.1545,1.9750
414,0,2.2500,1.3500
414,1,1.7034,1.4875
414,2,2.1439,2.0250
415,0,1.7087,1.4875
415,1,2.2553,1.3438
415,2,2.1492,2.0187
416,0,1.7140,1.4750
416,1,2.2712,1.3375
416,2,2.1545,2.0125
417,0,1.7193,1.4875
417,1,2.2765,1.3625
417,2,2.1545,2.0312
418,0,1.7034,1.5250
418,1,2.2606,1.3938
418,2,2.1386,2.0750
419,0,1.6769,1.5313
419,1,2.2394,1.4000
419,2,2.1067,2.0812
420,0,2.2288,1.3938
420,1,1.6610,1.5250
420,2,2.0855,2.0688
421,0,1.6238,1.5375
421,1,2.0430,2.0812
421,2,2.1969,1.4062
422,0,1.5548,1.5500
422,1,1.9741,2.1063
422,2,2.1386,1.4312
423,0,1.5071,1.5563
423,1,2.0961,1.4375
423,2,1.9210,2.1250
424,0,1.5071,1.5563
424,1,2.0961,1.4250
424,2,1.9104,2.1250
425,0,2.0537,1.4187
425,1,1.4646,1.5438
425,2,1.8573,2.1063
426,0,1.4540,1.5438
426,1,2.0430,1.4187
426,2,1.8361,2.1188
427,0,1.4434,1.5438
427,1,2.0324,1.4250
428,0,2.0165,1.4312
428,1,1.4328,1.5438
429,0,1.4222,1.5438
429,1,2.0059,1.4250
430,0,1.4222,1.5438
430,1,2.0059,1.4250
431,0,1.4169,1.5313
431,1,2.0006,1.4187
432,0,1.4116,1.5125
432,1,1.9900,1.4062
433,0,1.4009,1.4937
433,1,1.9847,1.4062
434,0,1.4062,1.4750
434,1,1.9847,1.4000
435,0,1.4062,1.4625
435,1,1.9900,1.4000
436,0,1.4062,1.4625
436,1,1.9900,1.4125
437,0,1.4062,1.4688
437,1,1.9847,1.4437
438,0,1.3903,1.5063
438,1,1.9741,1.4750
439,0,1.3797,1.5187
439,1,1.9581,1.4875
440,0,1.3373,1.5375
440,1,1.9157,1.5250
441,0,1.3213,1.5563
441,1,1.8998,1.5438
442,0,1.3107,1.5875
442,1,1.8892,1.5750
443,0,1.3054,1.6312
443,1,1.8892,1.6375
444,0,1.3532,1.7062
444,1,1.9316,1.7250
445,0,1.4540,1.7250
445,1,2.0271,1.7563
446,0,1.5018,1.7125
446,1,2.0802,1.7563
447,0,1.4912,1.7062
447,1,2.0643,1.7688
448,0,1.4912,1.6750
448,1,2.0643,1.7688
449,0,1.5230,1.6562
449,1,2.0961,1.7750
449,2,1.5601,2.0000
450,0,1.5654,1.6125
450,1,2.1279,1.7625
450,2,1.5867,1.9750
451,0,1.5761,1.6125
451,1,1.5973,1.9688
451,2,2.1545,1.7812
451,3,1.5495,2.2812
452,0,1.6185,1.6125
452,1,1.6344,1.9688
452,2,2.1810,1.7937
453,0,1.6344,1.6125
453,1,1.6610,1.9812
453,2,2.2129,1.8125
454,0,1.6663,1.5875
454,1,1.6769,1.9563
454,2,2.2341,1.8062
454,3,1.6026,2.2375
455,0,1.6822,1.9625
455,1,1.6822,1.5875
455,2,1.6079,2.2313
455,3,2.2500,1.8187
456,0,1.6981,1.9812
456,1,1.7034,1.6000
456,2,1.6079,2.2375
456,3,2.2659,1.8437
457,0,1.7140,1.9875
457,1,1.7246,1.6062
457,2,1.6610,2.2313
457,3,2.2871,1.8500
458,0,1.7140,1.5750
458,1,1.7193,1.9625
458,2,2.2978,1.8375
458,3,1.6397,2.2125
459,0,1.7140,1.5688
459,1,2.3137,1.8312
459,2,1.6822,2.2062
459,3,1.7193,1.9500
460,0,1.7300,1.5563
460,1,2.3137,1.8187
460,2,1.7300,1.9250
460,3,1.6769,2.1750
461,0,1.7300,1.5313
461,1,2.3031,1.7875
461,2,1.7140,1.9000
461,3,2.2712,1.6750
462,0,1.7406,1.5125
462,1,2.3031,1.7375
462,2,1.5814,2.0688
462,3,1.7246,1.8625
463,0,1.7618,1.4750
463,1,1.5761,1.9875
463,2,2.0802,1.8187
463,3,2.3349,1.7125
464,0,1.7724,1.4375
464,1,1.5601,1.8937
464,2,2.0855,1.7875
464,3,2.3455,1.6688
465,0,1.7618,1.4500
465,1,2.0802,1.8000
465,2,2.3243,1.6750
465,3,1.5389,1.8312
466,0,1.7777,1.4250
466,1,2.1014,1.7750
466,2,2.3508,1.6375
466,3,1.5230,1.7313
467,0,2.1333,1.7563
467,1,1.8096,1.3813
467,2,1.5177,1.6187
467,3,2.3721,1.6125
468,0,1.8361,1.3750
468,1,2.1598,1.7563
468,2,1.5177,1.5563
469,0,1.5336,1.4750
469,1,1.8467,1.3625
469,2,2.1863,1.7500
470,0,2.2182,1.7250
470,1,1.5761,1.3625
470,2,1.8838,1.3188
471,0,1.9104,1.2875
471,1,1.5973,1.2312
471,2,2.2500,1.7000
472,0,1.9422,1.2375
472,1,1.6291,1.1125
473,0,1.9688,1.1875
473,1,1.6504,1.0063
473,2,2.2978,1.6500
474,0,1.9953,1.1375
474,1,1.6875,0.8812
475,0,1.7300,0.8063
475,1,2.0218,1.1187
475,2,2.3455,1.6000
475,3,1.9900,1.4500
476,0,1.7512,0.7250
476,1,2.0218,1.0875
476,2,2.3508,1.5875
476,3,2.4994,1.3500
477,0,2.0590,1.0375
477,1,1.7989,0.6500
477,2,2.3827,1.5563
477,3,2.5206,1.3000
477,4,2.0218,1.3750
478,0,2.1014,1.0250
478,1,2.4304,1.5438
478,2,1.8467,0.6062
478,3,2.5525,1.2875
478,4,2.0537,1.3625
479,0,2.4357,1.5813
479,1,2.5737,1.3062
479,2,2.1120,1.0437
479,3,1.8573,0.6062
479,4,2.0590,1.3875
480,0,2.0961,1.0687
480,1,1.8414,0.6062
480,2,2.4251,1.6062
480,3,2.5525,1.3312
480,4,2.0483,1.4187
481,0,2.4570,1.6375
481,1,2.1120,1.0875
481,2,1.8785,0.6062
481,3,2.5737,1.3500
481,4,2.0802,1.4437
482,0,2.5047,1.7125
482,1,2.1598,1.1562
482,2,1.9369,0.6750
482,3,2.1226,1.5125
482,4,2.6002,1.4187
483,0,2.5684,1.8563
483,1,2.2129,1.3000
483,2,1.9953,0.8188
483,3,2.6639,1.5688
483,4,2.1863,1.6812
484,0,2.2871,1.4500
484,1,2.6745,2.0062
484,2,2.0696,0.9812
484,3,2.7488,1.7125
485,0,2.7754,2.1625
485,1,2.1333,1.1375
485,2,2.3721,1.6062
485,3,2.8390,1.8687
486,0,2.8496,2.3188
486,1,2.1810,1.2812
486,2,2.4251,1.7375
486,3,2.8921,2.0062
487,0,2.2182,1.3875
487,1,2.4623,1.8187
487,2,2.9080,2.4125
487,3,2.9452,2.1063
488,0,2.9399,2.4750
488,1,2.2235,1.4563
488,2,2.4782,1.8750
488,3,2.9558,2.1688
489,0,2.9505,2.5562
489,1,2.2129,1.5438
489,2,2.4729,1.9500
489,3,2.9399,2.2500
490,0,2.9611,2.6063
490,1,2.2129,1.5813
490,2,2.4729,1.9812
490,3,2.9346,2.2812
491,0,2.9823,2.6250
491,1,2.2288,1.6062
491,2,2.4888,2.0062
491,3,2.9452,2.2875
492,0,3.0035,2.6625
492,1,2.4888,2.0250
492,2,2.2394,1.6312
492,3,2.9452,2.3063
493,0,2.4941,2.0375
493,1,3.0248,2.6875
493,2,2.2447,1.6562
493,3,2.9505,2.3250
494,0,2.4994,2.0187
494,1,3.0354,2.6625
494,2,2.2500,1.6312
494,3,2.9452,2.2938
495,0,2.4888,2.0125
495,1,3.0354,2.6625
495,2,2.2447,1.6250
495,3,2.9452,2.2938
496,0,2.4941,2.0125
496,1,3.0407,2.6625
496,2,2.9292,2.2938
496,3,2.2500,1.6250
497,0,3.0566,2.6500
497,1,2.4941,1.9750
497,2,2.9133,2.2938
497,3,2.2500,1.6062
498,0,3.0725,2.6437
498,1,2.2659,1.5875
498,2,2.9186,2.2812
498,3,2.5047,1.9563
499,0,2.2765,1.5625
499,1,3.0938,2.6250
499,2,2.9186,2.2750
499,3,2.5206,1.9313
500,0,2.5312,1.9000
500,1,3.1097,2.6063
500,2,2.2818,1.5313
500,3,2.9292,2.2375
501,0,3.1309,2.5875
501,1,2.2871,1.5000
501,2,2.9346,2.2062
501,3,2.5419,1.8687
502,0,2.5525,1.8437
502,1,3.1521,2.5562
502,2,2.2925,1.4625
502,3,2.9346,2.1625
502,4,4.3779,0.0625
503,0,3.1680,2.5375
503,1,2.5684,1.8187
503,2,2.9346,2.1375
503,3,2.3031,1.4312
504,0,3.1946,2.5187
504,1,2.5737,1.7875
504,2,2.9346,2.1063
504,3,2.2978,1.4000
504,4,2.9770,2.7437
504,5,2.7064,2.3000
505,0,3.2105,2.5063
505,1,2.5843,1.7625
505,2,2.9399,2.0875
505,3,2.7011,2.2812
505,4,2.2925,1.3813
505,5,2.9982,2.7250
506,0,3.2211,2.4938
506,1,2.5790,1.7438
506,2,2.9292,2.0688
506,3,2.7064,2.2437
506,4,2.2765,1.3562
506,5,2.9186,2.4375
507,0,3.2264,2.4875
507,1,2.2659,1.3188
507,2,2.5684,1.7250
507,3,2.7011,2.2062
507,4,3.0142,2.7000
507,5,2.9292,2.0625
507,6,2.9133,2.4250
508,0,3.2317,2.4813
508,1,2.5631,1.7125
508,2,2.2606,1.3000
508,3,2.6851,2.1750
508,4,3.0195,2.7000
508,5,2.9027,2.4188
508,6,2.9133,2.0375
509,0,2.6639,2.1562
509,1,2.5525,1.7000
509,2,3.2264,2.4750
509,3,2.8921,2.4062
509,4,2.2447,1.2750
509,5,3.0195,2.6938
510,0,3.2264,2.4625
510,1,3.0142,2.6813
510,2,2.5366,1.6750
510,3,2.2182,1.2500
510,4,2.8762,2.3875
510,5,2.6480,2.1313
510,6,2.8550,2.0000
511,0,3.2317,2.4562
511,1,2.5153,1.6500
511,2,2.2129,1.2375
511,3,3.0088,2.6750
511,4,2.8496,2.3500
511,5,2.8390,1.9688
511,6,2.6321,2.1000
512,0,2.5047,1.6375
512,1,3.2317,2.4562
512,2,3.0142,2.6750
512,3,2.6268,2.0750
512,4,2.2022,1.2312
512,5,2.8337,2.3125
512,6,2.8284,1.9500
513,0,2.6055,2.0562
513,1,2.4941,1.6250
513,2,3.2370,2.4562
513,3,3.0195,2.6813
513,4,2.1916,1.2250
513,5,2.8072,1.9313
513,6,2.8178,2.2812
514,0,2.4888,1.6187
514,1,3.0248,2.6875
514,2,3.2370,2.4562
514,3,2.5949,2.0438
514,4,2.1863,1.2250
514,5,2.7807,1.9063
515,0,2.4782,1.6187
515,1,2.1916,1.2312
515,2,3.2423,2.4625
515,3,3.0301,2.6938
515,4,2.5896,2.0312
516,0,2.1916,1.2375
516,1,2.4623,1.6125
516,2,3.2423,2.4813
516,3,3.0354,2.7062
516,4,2.7541,2.2188
517,0,3.2476,2.5000
517,1,2.4517,1.6250
517,2,2.1969,1.2500
517,3,3.0407,2.7250
517,4,2.7382,2.2062
518,0,2.4463,1.6312
518,1,2.2075,1.2625
518,2,3.2529,2.5187
518,3,3.0460,2.7500
519,0,2.4410,1.6437
519,1,2.2075,1.2938
519,2,3.2583,2.5500
519,3,3.0566,2.7875
520,0,2.2075,1.3125
520,1,2.4304,1.6688
520,2,3.2636,2.5938
520,3,3.0619,2.8375
521,0,2.4145,1.7250
521,1,2.1969,1.3750
521,2,3.0672,2.8937
521,3,3.2636,2.6688
522,0,2.4092,1.7500
522,1,2.1969,1.4125
522,2,3.2636,2.7125
522,3,3.0566,2.9188
523,0,2.4039,1.8000
523,1,2.1863,1.4563
523,2,3.2583,2.7687
523,3,3.0407,2.9563
524,0,2.3880,1.8312
524,1,3.2583,2.8250
524,2,2.1757,1.5000
524,3,3.0354,2.9688
525,0,2.3880,1.8500
525,1,2.1704,1.5250
525,2,3.2583,2.8562
526,0,2.1704,1.5563
526,1,2.3721,1.8750
526,2,3.2636,2.8937
527,0,2.1810,1.5688
527,1,2.3667,1.8875
528,0,2.1916,1.5688
529,0,2.1969,1.5875
529,1,3.3060,2.9312
530,0,2.2182,1.6000
530,1,3.3272,2.9375
531,0,2.2288,1.6000
531,1,3.3325,2.9437
532,0,2.2394,1.5688
532,1,3.3432,2.9375
533,0,2.2500,1.5438
533,1,3.3166,2.9188
534,0,2.2659,1.4937
534,1,3.3379,2.8937
534,2,2.4888,1.7625
535,0,2.2765,1.4500
535,1,2.4729,1.6812
536,0,2.2765,1.4187
537,0,2.2818,1.3750
538,0,2.2871,1.3312
538,1,2.4782,1.4937
539,0,2.2818,1.3125
539,1,2.4835,1.4500
539,2,3.1787,2.7687
542,0,3.1097,2.6000
542,1,2.4570,1.6437
543,0,3.0884,2.5312
544,0,3.0672,2.4625
545,0,3.0354,2.3937
545,1,3.2317,2.3937
546,0,3.0142,2.3438
546,1,3.2264,2.3625
546,2,2.2925,1.1500
547,0,2.9876,2.2875
547,1,3.2211,2.3438
548,0,3.2211,2.3188
548,1,2.9664,2.2375
549,0,2.9452,2.1750
549,1,3.2158,2.2938
550,0,3.2158,2.2750
550,1,2.9133,2.1125
551,0,2.8921,2.0438
551,1,3.2211,2.2375
552,0,2.8656,1.9625
552,1,3.2105,2.2125
552,2,0.2759,0.0625
553,0,2.8390,1.8937
553,1,3.1999,2.1937
554,0,3.1893,2.1688
554,1,2.8072,1.8312
555,0,3.1840,2.1562
555,1,2.7594,1.7563
556,0,3.1680,2.1437
556,1,2.7329,1.6938
557,0,3.1521,2.1313
557,1,2.7011,1.6062
558,0,2.6798,1.5625
558,1,3.1415,2.1188
559,0,3.1362,2.1063
560,0,3.1256,2.0938
561,0,3.1097,2.0812
562,0,3.0991,2.0500
563,0,3.0778,2.0438
563,1,0.2866,0.0688
564,0,3.0619,2.0375
565,0,0.3874,0.0437
565,1,3.0460,2.0312
566,0,3.0195,2.0250
567,0,3.0088,2.0125
568,0,3.0035,2.0000
569,0,2.9929,1.9688
570,0,2.9982,1.9500
571,0,2.9982,1.9375
571,1,0.5943,0.0375
572,0,3.0035,1.9375
572,1,2.5737,1.2500
573,0,2.9982,1.9313
573,1,2.5790,1.2562
574,0,3.0035,1.9250
574,1,2.5949,1.2562
575,0,3.0142,1.9125
575,1,2.6108,1.2625
576,0,2.7966,1.0063
576,1,3.0301,1.8937
576,2,2.6268,1.2688
577,0,2.8231,0.9938
577,1,3.0354,1.8937
578,0,2.8550,0.9750
579,0,2.8709,0.9750
579,1,2.9399,1.2688
580,0,2.9133,0.9625
580,1,2.9611,1.2875
581,0,2.9346,0.9437
581,1,2.9823,1.3000
582,0,2.9505,0.9437
582,1,2.9929,1.3125
583,0,2.9452,0.9250
583,1,3.0088,1.3250
583,2,0.7588,0.6812
584,0,2.9664,0.9188
584,1,2.7329,1.3125
584,2,3.0142,1.3375
585,0,2.7488,1.3188
585,1,2.9770,0.9188
585,2,3.0301,1.3500
585,3,0.7960,0.7438
586,0,2.7594,1.3125
586,1,2.9876,0.9188
586,2,3.0301,1.3562
586,3,2.6904,1.6062
586,4,2.8284,1.6312
587,0,2.7700,1.3000
587,1,3.0035,0.9250
587,2,3.0301,1.3688
587,3,2.8284,1.6125
587,4,0.8278,0.8063
588,0,3.0407,0.9625
588,1,3.0460,1.4000
588,2,2.7913,1.2625
